---------------------------
|Data statistics|Number of|
|-------------------------|
|Records passed |    1,848|
---------------------------
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|SOrg.|Ship-To Pt|Purchase order no.  |Sales Doc |Created on|Delivery  |Item      |Material          |Dlvy Qty  |DlvTy|Deliv.Date|OvCS|Name 1                             |Name 2                                  |
|6455 |651876    |BDG - 06 - 11075    |7113828870|06/14/2009|8093312359|000010    |661-4659          |1.000     |LF   |06/26/2009|    |PT PADANG DIGITAL INDONESIA        |MALL PARIS VAN JAVA                     |
|6455 |651876    |BDG - 06 - 11058B   |7113831247|06/14/2009|8093312360|000010    |661-4816          |1.000     |LF   |06/26/2009|    |PT PADANG DIGITAL INDONESIA        |MALL PARIS VAN JAVA                     |
|6455 |651877    |PR-06-010674        |7113758109|06/14/2009|8093312361|000010    |661-4589          |1.000     |LF   |06/26/2009|    |PT. PADANG DIGITAL INDONESIA       |PURI IMPERIUM OFFICE PLAZA G11-G12      |
|6455 |651877    |PR-06-010203        |7113816086|06/14/2009|8093312362|000010    |661-4097          |1.000     |LF   |06/26/2009|    |PT. PADANG DIGITAL INDONESIA       |PURI IMPERIUM OFFICE PLAZA G11-G12      |
|6455 |651877    |PR-06-010202        |7113819554|06/14/2009|8093312363|000010    |PA661-4586        |1.000     |LF   |06/26/2009|    |PT. PADANG DIGITAL INDONESIA       |PURI IMPERIUM OFFICE PLAZA G11-G12      |
|6455 |651875    |RT06-010119         |7113757625|06/14/2009|8093324433|000010    |661-5076          |1.000     |LF   |06/26/2009|D   |PT PADANG DIGITAL INDONESIA        |C/O IBOX (RATU PLAZA)                   |
|6455 |651174    |SRO06-010444A       |7113883081|06/14/2009|8093328686|000010    |661-4703          |1.000     |LF   |06/26/2009|    |PT. PADANG DIGITAL INDONESIA       |                                        |
|6455 |651875    |RT06-010132         |7113883339|06/14/2009|8093329507|000010    |ZP661-4893        |1.000     |LF   |06/26/2009|    |PT PADANG DIGITAL INDONESIA        |C/O IBOX (RATU PLAZA)                   |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                             APPLE INTERNAL USE ONLY
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|SOrg.|Ship-To Pt|Purchase order no.  |Sales Doc |Created on|Delivery  |Item      |Material          |Dlvy Qty  |DlvTy|Deliv.Date|OvCS|Name 1                             |Name 2                                  |
|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|6455 |651875    |RT06-010127         |7113883703|06/14/2009|8093329509|000010    |ZP661-4859        |1.000     |LF   |06/26/2009|    |PT PADANG DIGITAL INDONESIA        |C/O IBOX (RATU PLAZA)                   |
|6455 |651876    |BDG - 06 - 11087    |7113883299|06/14/2009|8093329510|000010    |922-8281          |1.000     |LF   |06/26/2009|    |PT PADANG DIGITAL INDONESIA        |MALL PARIS VAN JAVA                     |
|6455 |651876    |BDG - 06 - 11094    |7113883338|06/14/2009|8093329511|000010    |ZP661-4874        |1.000     |LF   |06/26/2009|    |PT PADANG DIGITAL INDONESIA        |MALL PARIS VAN JAVA                     |
|6455 |651875    |RT06-010140         |7113879067|06/14/2009|8093332524|000010    |ZP661-4867        |1.000     |LF   |06/26/2009|    |PT PADANG DIGITAL INDONESIA        |C/O IBOX (RATU PLAZA)                   |
|6455 |651875    |RT06-010143         |7113885371|06/14/2009|8093332525|000010    |ZP661-4874        |1.000     |LF   |06/26/2009|    |PT PADANG DIGITAL INDONESIA        |C/O IBOX (RATU PLAZA)                   |
|6455 |651875    |RT06-010136         |7113886203|06/14/2009|8093332526|000010    |661-5033          |1.000     |LF   |06/26/2009|    |PT PADANG DIGITAL INDONESIA        |C/O IBOX (RATU PLAZA)                   |
|1395 |651883    |DH-000982           |7113762489|06/14/2009|8093312291|000010    |ZP661-4897        |1.000     |LF   |06/24/2009|    |DIGITAL HUB INC                    |3RD LEVEL VIRRA MALL,DIGITAL WALKER     |
|1395 |651883    |DH-000975           |7113765022|06/14/2009|8093312292|000010    |ZP661-4793        |1.000     |LF   |06/24/2009|    |DIGITAL HUB INC                    |3RD LEVEL VIRRA MALL,DIGITAL WALKER     |
|1395 |651883    |DH-000978           |7113765027|06/14/2009|8093312293|000010    |ZP661-4794        |1.000     |LF   |06/24/2009|    |DIGITAL HUB INC                    |3RD LEVEL VIRRA MALL,DIGITAL WALKER     |
|1395 |651883    |DH-000979           |7113765028|06/14/2009|8093312294|000010    |ZP661-4902        |1.000     |LF   |06/24/2009|    |DIGITAL HUB INC                    |3RD LEVEL VIRRA MALL,DIGITAL WALKER     |
|1395 |653198    |DH-000996           |7113753840|06/14/2009|8093312297|000010    |922-8593          |1.000     |LF   |06/24/2009|    |DIGITAL HUB INC.                   |3RD FLOOR MIDTOWN WING                  |
|1395 |653198    |DH-000995           |7113783262|06/14/2009|8093312298|000010    |ZP661-4546        |1.000     |LF   |06/24/2009|    |DIGITAL HUB INC.                   |3RD FLOOR MIDTOWN WING                  |
|1395 |653198    |DH-000998           |7113807148|06/14/2009|8093312299|000010    |ZP661-4793        |1.000     |LF   |06/24/2009|    |DIGITAL HUB INC.                   |3RD FLOOR MIDTOWN WING                  |
|1395 |653198    |DH-000997           |7113808488|06/14/2009|8093312300|000010    |ZP661-4794        |1.000     |LF   |06/24/2009|    |DIGITAL HUB INC.                   |3RD FLOOR MIDTOWN WING                  |
|1395 |653198    |DH-000999           |7113846786|06/14/2009|8093312301|000010    |661-5075          |1.000     |LF   |06/24/2009|    |DIGITAL HUB INC.                   |3RD FLOOR MIDTOWN WING                  |
|1395 |651883    |DH-001002           |7113882092|06/14/2009|8093329499|000010    |ZP661-4547        |1.000     |LF   |06/24/2009|    |DIGITAL HUB INC                    |3RD LEVEL VIRRA MALL,DIGITAL WALKER     |
|1395 |651883    |DH-001001           |7113885254|06/14/2009|8093329500|000010    |ZP661-4864        |1.000     |LF   |06/24/2009|    |DIGITAL HUB INC                    |3RD LEVEL VIRRA MALL,DIGITAL WALKER     |
|1395 |653198    |DH-001000           |7113883340|06/14/2009|8093329502|000010    |661-5075          |1.000     |LF   |06/24/2009|    |DIGITAL HUB INC.                   |3RD FLOOR MIDTOWN WING                  |
|1395 |651883    |DH-001003           |7113884591|06/14/2009|8093332523|000010    |ZP661-4120        |1.000     |LF   |06/24/2009|    |DIGITAL HUB INC                    |3RD LEVEL VIRRA MALL,DIGITAL WALKER     |
|1395 |651179    |09-PSG-1300         |7113753694|06/14/2009|8093312254|000010    |ZP661-4692        |1.000     |LF   |06/24/2009|    |MICRO WAREHOUSE, INCORPORATED      |NO 4 UNITED ST. COR.                    |
|1395 |651179    |09-PSG-1343         |7113855782|06/14/2009|8093332497|000020    |ZP661-4793        |1.000     |LF   |06/24/2009|    |MICRO WAREHOUSE, INCORPORATED      |NO 4 UNITED ST. COR.                    |
|1395 |651179    |09-PSG-1343         |7113855782|06/14/2009|8093332497|000010    |922-8593          |1.000     |LF   |06/24/2009|    |MICRO WAREHOUSE, INCORPORATED      |NO 4 UNITED ST. COR.                    |
|1395 |651179    |09-PSG-1342         |7113886535|06/14/2009|8093332498|000010    |922-8593          |1.000     |LF   |06/24/2009|    |MICRO WAREHOUSE, INCORPORATED      |NO 4 UNITED ST. COR.                    |
|1395 |651179    |09-PSG-1342         |7113886535|06/14/2009|8093332498|000020    |ZP661-4794        |1.000     |LF   |06/24/2009|    |MICRO WAREHOUSE, INCORPORATED      |NO 4 UNITED ST. COR.                    |
|1395 |651179    |09-PSG-1344         |7113886537|06/14/2009|8093332499|000010    |ZP661-4119        |1.000     |LF   |06/24/2009|    |MICRO WAREHOUSE, INCORPORATED      |NO 4 UNITED ST. COR.                    |
|1395 |651179    |09-PSG-1344         |7113886537|06/14/2009|8093332499|000020    |922-8593          |1.000     |LF   |06/24/2009|    |MICRO WAREHOUSE, INCORPORATED      |NO 4 UNITED ST. COR.                    |
|6455 |658026    |IN007079/W          |7113759290|06/14/2009|8093312375|000010    |076-1318          |1.000     |LF   |06/26/2009|    |PT QCD INDONESIA                   |MANGGA DUA MALL,LANTAI I/NO.25BC        |
|6455 |658026    |IN007077/W          |7113760815|06/14/2009|8093312376|000010    |661-4702          |1.000     |LF   |06/26/2009|    |PT QCD INDONESIA                   |MANGGA DUA MALL,LANTAI I/NO.25BC        |
|6455 |658026    |IN007075/W          |7113774499|06/14/2009|8093312377|000010    |661-4589          |1.000     |LF   |06/26/2009|    |PT QCD INDONESIA                   |MANGGA DUA MALL,LANTAI I/NO.25BC        |
|6455 |658026    |IN006888/OW         |7113755240|06/14/2009|8093312462|000010    |661-4219          |1.000     |LF   |06/26/2009|    |PT QCD INDONESIA                   |MANGGA DUA MALL,LANTAI I/NO.25BC        |
|6455 |658026    |IN007107/W          |7113884152|06/14/2009|8093329512|000010    |661-3165          |1.000     |LF   |06/26/2009|    |PT QCD INDONESIA                   |MANGGA DUA MALL,LANTAI I/NO.25BC        |
|1395 |651561    |SRO#01-005281       |7113752524|06/12/2009|8093170107|000010    |ZP661-3706        |1.000     |LF   |06/22/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#01-005305       |7113806107|06/14/2009|8093311372|000010    |ZP661-4515        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#02-005415       |7113817478|06/14/2009|8093311373|000010    |ZP661-4546        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#06-77371A       |7113752556|06/14/2009|8093312255|000010    |ZP661-4692        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#06-77371b       |7113752557|06/14/2009|8093312256|000010    |ZP661-4118        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#06-77027        |7113752564|06/14/2009|8093312257|000010    |661-5027          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#02-005388       |7113806106|06/14/2009|8093312258|000010    |ZP661-4863        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#06-77038        |7113806297|06/14/2009|8093312259|000010    |ZP661-4893        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#01-005293       |7113809702|06/14/2009|8093312260|000010    |ZP661-4494        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#06-77374        |7113810144|06/14/2009|8093312261|000010    |ZP661-4893        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |sr#01-005321        |7113813067|06/14/2009|8093312262|000010    |661-4955          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#01-005306       |7113816575|06/14/2009|8093312263|000010    |922-8593          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#01-005233       |7113817034|06/14/2009|8093312264|000010    |ZP661-4929        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#06-77373        |7113817247|06/14/2009|8093312265|000010    |ZP661-4494        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#03-61575        |7113817501|06/14/2009|8093312266|000010    |ZP661-4546        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#07-77853        |7113817561|06/14/2009|8093312267|000010    |ZP661-4859        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#03-000281        |7113817629|06/14/2009|8093312268|000010    |661-4326          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#06-77035        |7113817655|06/14/2009|8093312269|000010    |ZP661-4514        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#02-005443       |7113818054|06/14/2009|8093312270|000010    |ZP661-4929        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#09-75266        |7113818277|06/14/2009|8093312271|000010    |922-7841          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#02-005450       |7113818363|06/14/2009|8093312272|000010    |ZP661-4866        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#07-77855        |7113818714|06/14/2009|8093312273|000010    |ZP661-4793        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#06-77365        |7113819503|06/14/2009|8093312274|000010    |ZP661-4515        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#09-000230        |7113819613|06/14/2009|8093312275|000010    |661-4326          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |sr02-005383         |7113819666|06/14/2009|8093312276|000010    |661-4286          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |JO#000267           |7113820202|06/14/2009|8093312277|000010    |661-3905          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |sro#02-005379       |7113820211|06/14/2009|8093312278|000010    |661-4956          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |sro#02-005379       |7113820211|06/14/2009|8093312278|000020    |661-4278          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#01-005222        |7113820673|06/14/2009|8093312279|000010    |661-4406          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                             APPLE INTERNAL USE ONLY
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|SOrg.|Ship-To Pt|Purchase order no.  |Sales Doc |Created on|Delivery  |Item      |Material          |Dlvy Qty  |DlvTy|Deliv.Date|OvCS|Name 1                             |Name 2                                  |
|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|1395 |651561    |sro#02-005375       |7113820757|06/14/2009|8093312280|000020    |661-4604          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |sro#02-005375       |7113820757|06/14/2009|8093312280|000010    |661-4603          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#07-000445        |7113824224|06/14/2009|8093312281|000010    |661-4712          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#05-000403        |7113826964|06/14/2009|8093312282|000010    |661-4832          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#03-000277        |7113826965|06/14/2009|8093312283|000010    |661-4816          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#01-005196       |7113831251|06/14/2009|8093312284|000010    |661-4045          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#01-005196       |7113831251|06/14/2009|8093312284|000020    |661-4599          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#04-000339        |7113831253|06/14/2009|8093312285|000010    |661-4816          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#04-000367        |7113831255|06/14/2009|8093312286|000010    |661-4712          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#01-005283        |7113831257|06/14/2009|8093312287|000010    |661-4816          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#01-005299       |7113831264|06/14/2009|8093312288|000010    |ZP661-4117        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |sr#01-005297        |7113831267|06/14/2009|8093312289|000010    |661-4708          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#03-000256        |7113831268|06/14/2009|8093312290|000010    |661-4798          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#01-005270        |7113817627|06/14/2009|8093312454|000010    |661-4704          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |sro#02-005304       |7113819222|06/14/2009|8093312457|000010    |922-6901          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |sr#02-005326        |7113819595|06/14/2009|8093312459|000010    |PA661-4465        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |sr02-005376         |7113820382|06/14/2009|8093312461|000010    |922-8280          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#02-005467        |7113878025|06/14/2009|8093327996|000010    |661-4712          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |Sr#03-000276        |7113876160|06/14/2009|8093328662|000010    |661-4730          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#02-005428       |7113876190|06/14/2009|8093328663|000010    |ZP661-4551        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |sr02-005383         |7113877035|06/14/2009|8093328664|000010    |922-8126          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#04-000365        |7113877044|06/14/2009|8093328665|000010    |661-3910          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#06-002174        |7113877061|06/14/2009|8093328666|000010    |661-4406          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#06-77039        |7113880000|06/14/2009|8093328667|000010    |661-5127          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#02-005430       |7113880709|06/14/2009|8093328668|000010    |ZP661-4651        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#02-005455        |7113881405|06/14/2009|8093328669|000010    |661-4712          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#02-78599        |7113881439|06/14/2009|8093328670|000010    |ZP661-4866        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#01-005332       |7113881626|06/14/2009|8093328671|000010    |922-8597          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#06-002178        |7113882327|06/14/2009|8093328672|000010    |661-4326          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |sr#01-005273        |7113883873|06/14/2009|8093328673|000010    |661-4737          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |Sr#09-000227        |7113883882|06/14/2009|8093328674|000010    |661-4820          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |JO#000266           |7113879242|06/14/2009|8093328693|000010    |661-5075          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |JO#000261           |7113880878|06/14/2009|8093328694|000010    |922-7601          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |JO#000264           |7113883096|06/14/2009|8093328695|000010    |922-7754          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |Sr#09-000112        |7113883701|06/14/2009|8093329498|000010    |661-4956          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#02-005459       |7113855777|06/14/2009|8093332500|000010    |ZP661-4794        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#07-77993B       |7113882102|06/14/2009|8093332501|000010    |ZP661-4869        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#07-75624        |7113883371|06/14/2009|8093332502|000010    |ZP661-4874        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#08-73774        |7113883373|06/14/2009|8093332503|000010    |ZP661-4870        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#06-75904        |7113884272|06/14/2009|8093332504|000010    |ZP661-4892        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#06-75899        |7113884800|06/14/2009|8093332505|000010    |ZP661-4921        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#07-77993A       |7113885128|06/14/2009|8093332506|000010    |ZP661-4869        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#09-75205        |7113885312|06/14/2009|8093332507|000010    |ZP661-4898        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#03-61524        |7113885345|06/14/2009|8093332508|000010    |ZP661-4902        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#06-77379        |7113885606|06/14/2009|8093332509|000010    |922-8593          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#02-005475        |7113885619|06/14/2009|8093332510|000010    |661-4832          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#01-005311       |7113885838|06/14/2009|8093332511|000010    |ZP661-4921        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#06-77049        |7113885906|06/14/2009|8093332512|000010    |922-7841          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#06-77449        |7113886122|06/14/2009|8093332513|000010    |ZP661-4869        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#06-75762        |7113886124|06/14/2009|8093332514|000010    |ZP661-4867        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#02-005460       |7113886324|06/14/2009|8093332515|000010    |ZP661-4873        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#06-77378        |7113886371|06/14/2009|8093332516|000010    |ZP661-4874        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#02-005464       |7113886375|06/14/2009|8093332517|000010    |922-8593          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#06-75911        |7113886514|06/14/2009|8093332518|000010    |ZP661-4893        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
